f_menu,f_name,f_topic,f_ctype,f_buyers,anchor_n2,rank,rec_menu,rec_name,rec_topic,rec_ctype,rec_price,conf_pct,lift,pair_n,same_menu
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애,타로,83,72,5,23222,그 사람 나한테 왜 이럴까?,연애,타로,1500.0,5.6,22.3,4,0
11273,둘 중 누구를 만날까?,일반운세,타로,83,64,5,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1500.0,4.7,10.03,3,0
19002,이별리셋 패키지: 전애인 후폭풍 + 재회운,연애,타로,83,57,5,45097,헤어진 X와 재회할 수 있을까?,연애,사주,27000.0,5.3,17.64,3,0
23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,82,55,1,21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,9000.0,5.5,88.08,3,0
23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,82,55,2,2366,지금 헤어져도 될까,연애,타로,1500.0,5.5,18.11,3,0
23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,82,55,3,43513,2025 을사년 운세: 사랑과 인연,연애,사주,19500.0,5.5,2.78,3,0
23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,82,55,4,18647,둘 중 누가 더 좋아할까?,연애,타로,7500.0,3.6,103.35,2,0
23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,82,55,5,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,연애,?,24000.0,3.6,2.82,2,0
30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,81,71,1,2141,그 사람의 속마음,연애,타로,1500.0,15.5,3.01,11,0
30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,81,71,2,26214,그 사람도 날 좋아할까?,연애,타로,15000.0,8.5,20.49,6,0
30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,81,71,3,25297,사주로 보는 그 사람의 속마음,연애,사주,18000.0,7.0,14.72,5,0
30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,81,71,4,26245,(추천할인) 1년 뒤 그 사람과 무슨 사이일까?,연애,타로,3600.0,5.6,190.62,4,0
30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,81,71,5,16378,짝사랑 이루어질까?,연애,타로,9000.0,4.2,17.77,3,0
20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,80,52,1,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,23.1,20.0,12,0
55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,80,51,1,54701,[박향옥 철학관] 추가 질문 1개,결혼,?,3000.0,31.4,170.17,16,0
20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,80,52,2,20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,3000.0,9.6,48.8,5,1
55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,80,51,2,55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,28500.0,3.9,63.33,2,1
20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,80,52,3,2166,그 사람과 나의 사주 궁합,연애,사주,21000.0,7.7,6.23,4,0
55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,80,51,3,57769,2026년 족집게 애정운 🌸,연애,?,19500.0,3.9,30.29,2,0
20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,80,52,4,2202,사주로 보는 직업운,학업직업,사주,1500.0,3.8,3.05,2,0
55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,80,51,4,55360,2026년 신년운세 보고서,총운,사주,37500.0,3.9,9.32,2,0
20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,80,52,5,42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애,사주,27000.0,3.8,13.46,2,0
55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,?,80,51,5,49255,내 팔자에 새겨진 천년배필,연애,?,21000.0,3.9,4.34,2,0
2265,내 연애가 유독 힘든 이유,연애,타로,79,63,1,2141,그 사람의 속마음,연애,타로,1500.0,9.5,1.85,6,0
23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,79,57,1,2425,이달의 합격운,학업직업,사주,3000.0,10.5,39.37,6,0
2265,내 연애가 유독 힘든 이유,연애,타로,79,63,2,2240,연애할 때 내 매력은 뭘까?,연애,타로,1500.0,7.9,31.33,5,0
23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,79,57,2,2155,이달의 취업운은 어떨까?,학업직업,타로,1500.0,5.3,28.12,3,0
2265,내 연애가 유독 힘든 이유,연애,타로,79,63,3,2454,(미상:2454),연애,타로,,7.9,225.57,5,0
23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,79,57,3,2351,퇴사할까 말까,학업직업,타로,1500.0,3.5,23.08,2,0
2265,내 연애가 유독 힘든 이유,연애,타로,79,63,4,400,다시 만날 수 있을까,연애,타로,1500.0,6.3,1.56,4,0
23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,79,57,4,49255,내 팔자에 새겨진 천년배필,연애,?,21000.0,3.5,3.88,2,0
2265,내 연애가 유독 힘든 이유,연애,타로,79,63,5,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,6.3,3.66,4,0
23089,연봉 상승 비책: 올해 취업•이직운,재물금전,사주,79,57,5,2250,면접 합격할 수 있을까?,학업직업,타로,1500.0,3.5,28.99,2,0
24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,78,67,1,28894,재회 사주: 그 사람과 다시 만날 운명일까?,연애,사주,27000.0,10.4,6.63,7,0
24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,78,67,2,21151,(추천할인) 헤어진 연인 붙잡을 수 있을까?,연애,타로,9000.0,9.0,72.31,6,0
24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,78,67,3,400,다시 만날 수 있을까,연애,타로,1500.0,4.5,1.1,3,0
24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,78,67,4,2142,재회확률 높이는 법,연애,타로,1500.0,4.5,2.19,3,0
24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,78,67,5,39091,재회 타로 : 그 사람의 첫 연락,연애,타로,13500.0,4.5,5.8,3,0
58165,인연 찾기: 시기/상대/만나는 방법,연애,?,77,46,1,54701,[박향옥 철학관] 추가 질문 1개,결혼,?,3000.0,26.1,141.5,12,0
58165,인연 찾기: 시기/상대/만나는 방법,연애,?,77,46,2,2141,그 사람의 속마음,연애,타로,1500.0,6.5,1.27,3,0
58165,인연 찾기: 시기/상대/만나는 방법,연애,?,77,46,3,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,6.5,3.76,3,0
58165,인연 찾기: 시기/상대/만나는 방법,연애,?,77,46,4,55723,2026년 솔로 탈출 시기,연애,사주,24000.0,6.5,9.57,3,0
58165,인연 찾기: 시기/상대/만나는 방법,연애,?,77,46,5,2505,지금 날 좋아하는 사람은?,연애,타로,1500.0,4.3,2.02,2,0
2449,그 사람과 가까워지는 법,연애,타로,76,62,1,2141,그 사람의 속마음,연애,타로,1500.0,16.1,3.13,10,0
24082,내 아이는 출세할 사주일까?,가족자녀,사주,76,48,1,24408,내 아이는 출세할 사주일까? (연속구매 할인),가족자녀,사주,18000.0,33.3,1480.31,16,0
2449,그 사람과 가까워지는 법,연애,타로,76,62,2,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1500.0,14.5,31.07,9,0
24082,내 아이는 출세할 사주일까?,가족자녀,사주,76,48,2,37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,21000.0,6.2,170.81,3,0
2449,그 사람과 가까워지는 법,연애,타로,76,62,3,2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애,타로,3000.0,4.8,26.25,3,0
24082,내 아이는 출세할 사주일까?,가족자녀,사주,76,48,3,26646,사주로 보는 자녀교육: 우리 아이 어떻게 키울까?,가족자녀,사주,21000.0,4.2,174.15,2,0
2449,그 사람과 가까워지는 법,연애,타로,76,62,4,23186,이번 주에 고백하면 성공할까?,연애,타로,1500.0,4.8,27.95,3,0
24082,내 아이는 출세할 사주일까?,가족자녀,사주,76,48,4,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,재물금전,사주,18000.0,4.2,8.16,2,0
2449,그 사람과 가까워지는 법,연애,타로,76,62,5,26214,그 사람도 날 좋아할까?,연애,타로,15000.0,4.8,11.73,3,0
24082,내 아이는 출세할 사주일까?,가족자녀,사주,76,48,5,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,가족자녀,사주,9000.0,4.2,11.75,2,0
21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,74,47,1,2165,사주로 보는 재물운,재물금전,사주,1500.0,14.9,20.39,7,0
36617,(미상:36617),총운,사주,74,35,1,33646,(미상:33646),연애,사주,,11.4,16.99,4,0
41170,2025년 솔로 탈출 보고서,연애,타로,74,56,1,23153,(추천 할인) D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,16500.0,28.6,615.19,16,0
21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,74,47,2,2202,사주로 보는 직업운,학업직업,사주,1500.0,10.6,8.45,5,0
36617,(미상:36617),총운,사주,74,35,2,37442,(미상:37442),자기탐구,사주,,5.7,312.33,2,0
41170,2025년 솔로 탈출 보고서,연애,타로,74,56,2,23154,(추천 할인) 내 운명 지금 어디 있을까?,연애,타로,15000.0,7.1,317.21,4,0
21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,74,47,3,25454,인생역전 3대운 풀이: 대운은 언제 들어올까?,일반운세,사주,21000.0,4.3,29.07,2,0
36617,(미상:36617),총운,사주,74,35,3,33556,(미상:33556),총운,사주,,5.7,17.65,2,0
41170,2025년 솔로 탈출 보고서,연애,타로,74,56,3,31435,지금 날 간절히 원하는 사람 누구일까?,연애,타로,18000.0,3.6,5.21,2,0
21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,74,47,4,41402,(미상:41402),연애,사주,,2.1,2.51,1,0
36617,(미상:36617),총운,사주,74,35,4,41764,(미상:41764),연애,사주,,2.9,6.29,1,0
41170,2025년 솔로 탈출 보고서,연애,타로,74,56,4,42392,2025년 솔로 탈출 시기,연애,사주,24000.0,3.6,6.14,2,0
21040,타고난 부(富): 재물운과 평생 모을 재산은?,재물금전,사주,74,47,5,40510,(미상:40510),연애,사주,,2.1,2.84,1,0
36617,(미상:36617),총운,사주,74,35,5,36042,사주로 보는 그 사람의 '진짜' 속마음🚨,연애,사주,21000.0,2.9,26.03,1,0
41170,2025년 솔로 탈출 보고서,연애,타로,74,56,5,2141,그 사람의 속마음,연애,타로,1500.0,3.6,0.69,2,0
2429,그 사람과 사귀면 어떨까?,연애,타로,73,50,1,2141,그 사람의 속마음,연애,타로,1500.0,20.0,3.88,10,0
2429,그 사람과 사귀면 어떨까?,연애,타로,73,50,2,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1500.0,8.0,17.12,4,0
2429,그 사람과 사귀면 어떨까?,연애,타로,73,50,3,18646,그 사람 나랑 '어디까지' 상상해봤을까?,연애,타로,1500.0,4.0,13.86,2,0
2429,그 사람과 사귀면 어떨까?,연애,타로,73,50,4,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,4.0,3.47,2,0
2429,그 사람과 사귀면 어떨까?,연애,타로,73,50,5,2503,그 사람이 보는 내 이미지,연애,타로,1500.0,4.0,11.37,2,0
2395,내 첫인상 어떨까?,일반운세,타로,71,46,1,2505,지금 날 좋아하는 사람은?,연애,타로,1500.0,13.0,6.07,6,0
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,71,38,1,23878,내 운명 지금 어디 있을까?,연애,사주,18000.0,5.3,4.63,2,0
2395,내 첫인상 어떨까?,일반운세,타로,71,46,2,2141,그 사람의 속마음,연애,타로,1500.0,8.7,1.69,4,0
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,71,38,2,22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,21000.0,5.3,70.56,2,0
2395,내 첫인상 어떨까?,일반운세,타로,71,46,3,400,다시 만날 수 있을까,연애,타로,1500.0,6.5,1.6,3,0
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,71,38,3,43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업,사주,18000.0,5.3,22.94,2,0
2395,내 첫인상 어떨까?,일반운세,타로,71,46,4,2395,내 첫인상 어떨까?,일반운세,타로,1500.0,4.3,32.18,2,1
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,71,38,4,19192,타고난 결혼운 + 내 운명의 상대,결혼,사주,36000.0,5.3,7.49,2,0
2395,내 첫인상 어떨까?,일반운세,타로,71,46,5,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,4.3,2.51,2,0
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,일반운세,사주,71,38,5,43684,[창광] 25년 을사년 재물운과 문서운,재물금전,사주,18000.0,5.3,29.45,2,0
18105,다가올 인연의 외모·성격·직업은?,연애,타로,70,55,1,2505,지금 날 좋아하는 사람은?,연애,타로,1500.0,23.6,10.99,13,0
18105,다가올 인연의 외모·성격·직업은?,연애,타로,70,55,2,20083,3개월안에애인생길까_추천할인,연애,타로,13500.0,10.9,861.27,6,0
18105,다가올 인연의 외모·성격·직업은?,연애,타로,70,55,3,2141,그 사람의 속마음,연애,타로,1500.0,7.3,1.41,4,0
18105,다가올 인연의 외모·성격·직업은?,연애,타로,70,55,4,18142,"다음 연애 언제, 어디서 시작될까?",연애,타로,12000.0,5.5,17.15,3,0
18105,다가올 인연의 외모·성격·직업은?,연애,타로,70,55,5,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,5.5,3.14,3,0
537,나에게 어울리는 직업은?,학업직업,타로,69,53,1,2202,사주로 보는 직업운,학업직업,사주,1500.0,22.6,17.98,12,0
2151,우리가 헤어진 이유,연애,타로,69,50,1,18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,연애,타로,3000.0,10.0,13.11,5,0
2296,지금 하는 거...계속 할까 말까?,일반운세,타로,69,58,1,538,이직해도 될까,학업직업,타로,1500.0,8.6,79.55,5,0
537,나에게 어울리는 직업은?,학업직업,타로,69,53,2,400,다시 만날 수 있을까,연애,타로,1500.0,3.8,0.92,2,0
2151,우리가 헤어진 이유,연애,타로,69,50,2,2217,그날 헤어지지 않았다면,연애,타로,1500.0,10.0,24.25,5,0
2296,지금 하는 거...계속 할까 말까?,일반운세,타로,69,58,2,2202,사주로 보는 직업운,학업직업,사주,1500.0,8.6,6.84,5,0
537,나에게 어울리는 직업은?,학업직업,타로,69,53,3,537,나에게 어울리는 직업은?,학업직업,타로,1500.0,3.8,18.75,2,1
2151,우리가 헤어진 이유,연애,타로,69,50,3,2236,전연인 어떻게 지낼까,연애,타로,1500.0,10.0,6.91,5,0
2296,지금 하는 거...계속 할까 말까?,일반운세,타로,69,58,3,2296,지금 하는 거...계속 할까 말까?,일반운세,타로,1500.0,6.9,46.67,4,1
537,나에게 어울리는 직업은?,학업직업,타로,69,53,4,2141,그 사람의 속마음,연애,타로,1500.0,3.8,0.73,2,0
2151,우리가 헤어진 이유,연애,타로,69,50,4,400,다시 만날 수 있을까,연애,타로,1500.0,10.0,2.45,5,0
2296,지금 하는 거...계속 할까 말까?,일반운세,타로,69,58,4,2127,이 주의 금전운,재물금전,타로,1500.0,3.4,28.16,2,0
537,나에게 어울리는 직업은?,학업직업,타로,69,53,5,2296,지금 하는 거...계속 할까 말까?,일반운세,타로,1500.0,3.8,25.54,2,0
2151,우리가 헤어진 이유,연애,타로,69,50,5,23705,그 사람 얼마나 잘 지낼까?,연애,타로,1500.0,6.0,22.09,3,0
2296,지금 하는 거...계속 할까 말까?,일반운세,타로,69,58,5,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,3.4,2.99,2,0
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,?,68,33,1,54701,[박향옥 철학관] 추가 질문 1개,결혼,?,3000.0,24.2,131.49,8,0
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,?,68,33,2,2505,지금 날 좋아하는 사람은?,연애,타로,1500.0,6.1,2.82,2,0
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,?,68,33,3,56614,"[창광] 신년운세 통합본 ""2026년 병오년""",총운,사주,66000.0,6.1,239.24,2,0
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,?,68,33,4,2165,사주로 보는 재물운,재물금전,사주,1500.0,6.1,8.3,2,0
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,?,68,33,5,31435,지금 날 간절히 원하는 사람 누구일까?,연애,타로,18000.0,3.0,4.42,1,0
39553,"타고난 내 몸 살리는 ""사주 오행"" 다이어트 💪🏻",자기탐구,사주,67,34,1,55723,2026년 솔로 탈출 시기,연애,사주,24000.0,8.8,12.95,3,0
39553,"타고난 내 몸 살리는 ""사주 오행"" 다이어트 💪🏻",자기탐구,사주,67,34,2,2256,(미상:2256),자기탐구,타로,,8.8,348.31,3,0
39553,"타고난 내 몸 살리는 ""사주 오행"" 다이어트 💪🏻",자기탐구,사주,67,34,3,43683,[창광] 25년 을사년 사랑운과 인연운,연애,사주,18000.0,5.9,9.56,2,0
39553,"타고난 내 몸 살리는 ""사주 오행"" 다이어트 💪🏻",자기탐구,사주,67,34,4,32425,(미상:32425),총운,사주,,2.9,37.32,1,0
39553,"타고난 내 몸 살리는 ""사주 오행"" 다이어트 💪🏻",자기탐구,사주,67,34,5,24082,내 아이는 출세할 사주일까?,가족자녀,사주,18000.0,2.9,77.4,1,0
56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,?,66,36,1,54701,[박향옥 철학관] 추가 질문 1개,결혼,?,3000.0,33.3,180.8,12,0
56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,?,66,36,2,43117,내 사주의 사랑운: 연애만? 결혼까지!,연애,사주,18000.0,5.6,4.47,2,0
56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,?,66,36,3,55360,2026년 신년운세 보고서,총운,사주,37500.0,5.6,13.2,2,0
56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,?,66,36,4,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,2.8,3.28,1,0
56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,?,66,36,5,58528,시절 인연 vs 평생 인연,연애,?,18750.0,2.8,59.81,1,0
2127,이 주의 금전운,재물금전,타로,63,44,1,2127,이 주의 금전운,재물금전,타로,1500.0,9.1,74.25,4,1
22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,63,47,1,20248,(추천할인)내 인생 황금기와 암흑기: 사주팔자 풀이,일반운세,사주,18000.0,6.4,110.62,3,0
2127,이 주의 금전운,재물금전,타로,63,44,2,2223,(미상:2223),재물금전,타로,,9.1,124.22,4,0
22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,63,47,2,55360,2026년 신년운세 보고서,총운,사주,37500.0,4.3,10.11,2,0
2127,이 주의 금전운,재물금전,타로,63,44,3,23087,오늘의 대박 지수: 금전운 풀이,재물금전,사주,1500.0,4.5,94.99,2,0
22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,63,47,3,18705,나는 결혼해도 되는 사주일까?,결혼,사주,3000.0,4.3,6.11,2,0
2127,이 주의 금전운,재물금전,타로,63,44,4,18301,{{이름}}[[이의/의]] 11월 종합운,일반운세,타로,12000.0,4.5,76.9,2,0
22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,63,47,4,2202,사주로 보는 직업운,학업직업,사주,1500.0,4.3,3.38,2,0
2127,이 주의 금전운,재물금전,타로,63,44,5,2296,지금 하는 거...계속 할까 말까?,일반운세,타로,1500.0,4.5,30.76,2,0
22690,일생 풀이: 천운과 타고난 복(福),일반운세,사주,63,47,5,22064,내 사주의 악인(惡人): 싹을 잘라야 할 불행의 근원,일반운세,사주,16500.0,4.3,167.98,2,0
49921,연애 무물 타로: 11카드 스프레드,연애,?,62,37,1,2141,그 사람의 속마음,연애,타로,1500.0,10.8,2.1,4,0
55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,62,32,1,2141,그 사람의 속마음,연애,타로,1500.0,6.2,1.21,2,0
49921,연애 무물 타로: 11카드 스프레드,연애,?,62,37,2,49916,연애 무물 타로: 6카드 스프레드,연애,?,24600.0,5.4,349.16,2,0
55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,62,32,2,49255,내 팔자에 새겨진 천년배필,연애,?,21000.0,6.2,6.92,2,0
49921,연애 무물 타로: 11카드 스프레드,연애,?,62,37,3,57769,2026년 족집게 애정운 🌸,연애,?,19500.0,5.4,41.75,2,0
55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,62,32,3,55360,2026년 신년운세 보고서,총운,사주,37500.0,6.2,14.85,2,0
49921,연애 무물 타로: 11카드 스프레드,연애,?,62,37,4,47935,재회OX궁합: 붙잡을 운명 vs 놓아줄 인연,연애,사주,27000.0,5.4,16.14,2,0
55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,62,32,4,2295,부모님이랑 왜 부딪칠까,일반운세,타로,1500.0,3.1,555.12,1,0
49921,연애 무물 타로: 11카드 스프레드,연애,?,62,37,5,49816,재회 사주: 헤어져도 다시 만날 필연,연애,?,27000.0,5.4,7.56,2,0
55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,62,32,5,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,3.1,3.69,1,0
2326,그 사람과 나의 속궁합,연애,사주,61,45,1,2166,그 사람과 나의 사주 궁합,연애,사주,21000.0,11.1,9.0,5,0
18702,내 사주로 연예인이 된다면?,일반운세,사주,61,50,1,2202,사주로 보는 직업운,학업직업,사주,1500.0,12.0,9.53,6,0
2326,그 사람과 나의 속궁합,연애,사주,61,45,2,2141,그 사람의 속마음,연애,타로,1500.0,6.7,1.29,3,0
18702,내 사주로 연예인이 된다면?,일반운세,사주,61,50,2,18668,사주로 보는 성격유형,자기탐구,사주,9900.0,8.0,23.78,4,0
2326,그 사람과 나의 속궁합,연애,사주,61,45,3,523,결혼한다면 어떨까?,결혼,타로,1500.0,4.4,6.35,2,0
18702,내 사주로 연예인이 된다면?,일반운세,사주,61,50,3,18702,내 사주로 연예인이 된다면?,일반운세,사주,2000.0,8.0,53.13,4,1
2326,그 사람과 나의 속궁합,연애,사주,61,45,4,25297,사주로 보는 그 사람의 속마음,연애,사주,18000.0,4.4,9.29,2,0
18702,내 사주로 연예인이 된다면?,일반운세,사주,61,50,4,42952,내 사주에 쓰인 운명의 배우자,연애,사주,18000.0,4.0,2.33,2,0
2326,그 사람과 나의 속궁합,연애,사주,61,45,5,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,4.4,5.25,2,0
18702,내 사주로 연예인이 된다면?,일반운세,사주,61,50,5,28729,내 운이 트이는 동네는?(서울편),일반운세,사주,24000.0,4.0,20.9,2,0
2343,우리 2세는 어떤 아이일까?,일반운세,타로,60,33,1,523,결혼한다면 어떨까?,결혼,타로,1500.0,15.2,21.66,5,0
2343,우리 2세는 어떤 아이일까?,일반운세,타로,60,33,2,2253,결혼 위기 극복법,결혼,타로,1500.0,12.1,195.74,4,0
2343,우리 2세는 어떤 아이일까?,일반운세,타로,60,33,3,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,가족자녀,사주,9000.0,9.1,25.63,3,0
2343,우리 2세는 어떤 아이일까?,일반운세,타로,60,33,4,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,3.0,3.58,1,0
2343,우리 2세는 어떤 아이일까?,일반운세,타로,60,33,5,43216,2025년 신년운세 보고서,총운,사주,37500.0,3.0,3.72,1,0
37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,59,42,1,37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,21000.0,21.4,585.62,9,1
37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,59,42,2,24082,내 아이는 출세할 사주일까?,가족자녀,사주,18000.0,9.5,250.63,4,0
37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,59,42,3,26239,(추천할인) 내 사주의 인생 2막 언제 올까?,일반운세,사주,21000.0,7.1,1691.79,3,0
37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,59,42,4,21073,(추천할인) 타고난 부: 내 사주로 평생 모을 재산은?,재물금전,사주,18000.0,7.1,267.12,3,0
37773,[학부모 필독 사주] 내 아이의 재능과 운명,가족자녀,사주,59,42,5,26646,사주로 보는 자녀교육: 우리 아이 어떻게 키울까?,가족자녀,사주,21000.0,7.1,298.55,3,0
22327,내 운명 지금 어디 있을까?,연애,타로,58,44,1,21172,"(추천할인) 다가올 인연의 외모, 성격, 직업은?",연애,타로,9000.0,15.9,753.61,7,0
40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,58,40,1,40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,21000.0,7.5,171.91,3,1
22327,내 운명 지금 어디 있을까?,연애,타로,58,44,2,23878,내 운명 지금 어디 있을까?,연애,사주,18000.0,13.6,12.01,6,0
40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,58,40,2,25750,(추천할인) 인생역전 3대운 풀이: 대운은 언제 들어올까?,일반운세,사주,19500.0,7.5,1332.28,3,0
22327,내 운명 지금 어디 있을까?,연애,타로,58,44,3,22360,사주로 보는 내 결혼 상대는?,결혼,사주,18000.0,6.8,7.2,3,0
40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,58,40,3,26057,사주 작명과 길일: 우리 아이 어떤 이름이 좋을까?,가족자녀,사주,42000.0,7.5,1065.82,3,0
22327,내 운명 지금 어디 있을까?,연애,타로,58,44,4,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,연애,?,24000.0,4.5,3.53,2,0
40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,58,40,4,2343,우리 2세는 어떤 아이일까?,일반운세,타로,1500.0,5.0,39.92,2,0
22327,내 운명 지금 어디 있을까?,연애,타로,58,44,5,21964,내 사주에 연애 상대 몇 명 있을까?,연애,사주,24000.0,4.5,2.56,2,0
40180,결혼 시뮬레이션 : 우리 2세 미리보기,결혼,사주,58,40,5,2165,사주로 보는 재물운,재물금전,사주,1500.0,5.0,6.85,2,0
538,이직해도 될까,학업직업,타로,57,35,1,2351,퇴사할까 말까,학업직업,타로,1500.0,14.3,93.99,5,0
538,이직해도 될까,학업직업,타로,57,35,2,2202,사주로 보는 직업운,학업직업,사주,1500.0,11.4,9.07,4,0
538,이직해도 될까,학업직업,타로,57,35,3,2216,그 회사가 나랑 잘 어울릴까?,일반운세,타로,1500.0,11.4,208.22,4,0
538,이직해도 될까,학업직업,타로,57,35,4,29884,🍏  이직운 궁금해! 🍏,학업직업,타로,4500.0,8.6,553.68,3,0
538,이직해도 될까,학업직업,타로,57,35,5,18711,사주로 보는 운명의 집,연애,사주,9000.0,2.9,72.51,1,0
2418,사주로 보는 내 타고난 결혼운,결혼,사주,56,47,1,20248,(추천할인)내 인생 황금기와 암흑기: 사주팔자 풀이,일반운세,사주,18000.0,6.4,110.62,3,0
