anchor,anchor_name,anchor_topic,anchor_n,rank,rec_menu,rec_name,source,score_pct,pair_n
33184,연상?연하?내 운명의 상대는?,연애|새로운만남,1,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
33228,"🥺삼각관계운:다른사람이 있는 것 같은 그 사람, 나와 다른 사람 중 누굴 선택할까? (6카드 8200자) #재회 #썸 #짝사랑#커플 모두",연애|재회|썸짝사랑,1,1,2141,그 사람의 속마음,관심사,15.4,2
33228,"🥺삼각관계운:다른사람이 있는 것 같은 그 사람, 나와 다른 사람 중 누굴 선택할까? (6카드 8200자) #재회 #썸 #짝사랑#커플 모두",연애|재회|썸짝사랑,1,2,30217,친구 VS 연인: 우리 둘 관계 어디까지?,관심사,7.7,1
33228,"🥺삼각관계운:다른사람이 있는 것 같은 그 사람, 나와 다른 사람 중 누굴 선택할까? (6카드 8200자) #재회 #썸 #짝사랑#커플 모두",연애|재회|썸짝사랑,1,3,42754,그 사람과 나의 재회 공식 3가지,관심사,7.7,1
33267,경력이직 최적의 타이밍,학업직업|*,1,1,2202,사주로 보는 직업운,관심사,6.9,178
33267,경력이직 최적의 타이밍,학업직업|*,1,2,2425,이달의 합격운,관심사,4.3,109
33267,경력이직 최적의 타이밍,학업직업|*,1,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
33267,경력이직 최적의 타이밍,학업직업|*,1,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
33267,경력이직 최적의 타이밍,학업직업|*,1,5,2165,사주로 보는 재물운,관심사,2.8,73
33268,(미상:33268),학업직업|*,1,1,2202,사주로 보는 직업운,관심사,6.9,178
33268,(미상:33268),학업직업|*,1,2,2425,이달의 합격운,관심사,4.3,109
33268,(미상:33268),학업직업|*,1,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
33268,(미상:33268),학업직업|*,1,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
33268,(미상:33268),학업직업|*,1,5,2165,사주로 보는 재물운,관심사,2.8,73
33271,(미상:33271),총운|*,33,1,2141,그 사람의 속마음,관심사,2.4,74
33271,(미상:33271),총운|*,33,2,55360,2026년 신년운세 보고서,관심사,2.4,74
33271,(미상:33271),총운|*,33,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
33271,(미상:33271),총운|*,33,4,2202,사주로 보는 직업운,관심사,2.0,63
33271,(미상:33271),총운|*,33,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
33272,(미상:33272),일반운세|*,1,1,2202,사주로 보는 직업운,관심사,3.3,117
33272,(미상:33272),일반운세|*,1,2,2165,사주로 보는 재물운,관심사,2.9,102
33272,(미상:33272),일반운세|*,1,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
33272,(미상:33272),일반운세|*,1,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
33272,(미상:33272),일반운세|*,1,5,2141,그 사람의 속마음,관심사,1.9,67
33283,🍀내 고민 어떻게 해결될까?✨,기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
33283,🍀내 고민 어떻게 해결될까?✨,기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
33283,🍀내 고민 어떻게 해결될까?✨,기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
33283,🍀내 고민 어떻게 해결될까?✨,기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
33283,🍀내 고민 어떻게 해결될까?✨,기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
33286,사랑의 울림과 떨림을 주는 그 사람_짝사랑/썸,연애|썸짝사랑,1,1,2141,그 사람의 속마음,관심사,17.0,354
33286,사랑의 울림과 떨림을 주는 그 사람_짝사랑/썸,연애|썸짝사랑,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
33286,사랑의 울림과 떨림을 주는 그 사람_짝사랑/썸,연애|썸짝사랑,1,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
33286,사랑의 울림과 떨림을 주는 그 사람_짝사랑/썸,연애|썸짝사랑,1,4,16378,짝사랑 이루어질까?,관심사,2.4,49
33286,사랑의 울림과 떨림을 주는 그 사람_짝사랑/썸,연애|썸짝사랑,1,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
33350,(미상:33350),연애|속마음,1,1,2141,그 사람의 속마음,관심사,13.8,597
33350,(미상:33350),연애|속마음,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
33350,(미상:33350),연애|속마음,1,3,400,다시 만날 수 있을까,관심사,4.2,180
33350,(미상:33350),연애|속마음,1,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
33350,(미상:33350),연애|속마음,1,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
33352,미래의 배우자 미리보기,결혼|*,1,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
33352,미래의 배우자 미리보기,결혼|*,1,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
33352,미래의 배우자 미리보기,결혼|*,1,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
33352,미래의 배우자 미리보기,결혼|*,1,4,2141,그 사람의 속마음,관심사,2.7,30
33352,미래의 배우자 미리보기,결혼|*,1,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨,연애|*,2,1,2141,그 사람의 속마음,관심사,5.4,1227
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨,연애|*,2,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨,연애|*,2,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨,연애|*,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨,연애|*,2,5,400,다시 만날 수 있을까,관심사,2.4,552
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?,연애|속마음,1,1,2141,그 사람의 속마음,관심사,13.8,597
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?,연애|속마음,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?,연애|속마음,1,3,400,다시 만날 수 있을까,관심사,4.2,180
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?,연애|속마음,1,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?,연애|속마음,1,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨,연애|재회,1,1,400,다시 만날 수 있을까,관심사,15.0,1753
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨,연애|재회,1,2,2142,재회확률 높이는 법,관심사,8.7,1014
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨,연애|재회,1,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨,연애|재회,1,4,2141,그 사람의 속마음,관심사,5.1,596
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨,연애|재회,1,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)",연애|재회|속마음,1,1,400,다시 만날 수 있을까,관심사,10.4,68
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)",연애|재회|속마음,1,2,2142,재회확률 높이는 법,관심사,9.9,65
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)",연애|재회|속마음,1,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)",연애|재회|속마음,1,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)",연애|재회|속마음,1,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
33483,"재회 💝 끌어당김운: 멀어진 상대방의 진짜 재회에 대한 속마음, 조언, 재회여부까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두(6카드,8000자)",연애|재회|속마음,1,1,400,다시 만날 수 있을까,관심사,10.4,68
33483,"재회 💝 끌어당김운: 멀어진 상대방의 진짜 재회에 대한 속마음, 조언, 재회여부까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두(6카드,8000자)",연애|재회|속마음,1,2,2142,재회확률 높이는 법,관심사,9.9,65
33483,"재회 💝 끌어당김운: 멀어진 상대방의 진짜 재회에 대한 속마음, 조언, 재회여부까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두(6카드,8000자)",연애|재회|속마음,1,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
33483,"재회 💝 끌어당김운: 멀어진 상대방의 진짜 재회에 대한 속마음, 조언, 재회여부까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두(6카드,8000자)",연애|재회|속마음,1,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
33483,"재회 💝 끌어당김운: 멀어진 상대방의 진짜 재회에 대한 속마음, 조언, 재회여부까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두(6카드,8000자)",연애|재회|속마음,1,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
33527,그 사람의 눈에 나는 어떻게 보이나요?,연애|*,4,1,2141,그 사람의 속마음,관심사,5.4,1227
33527,그 사람의 눈에 나는 어떻게 보이나요?,연애|*,4,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
33527,그 사람의 눈에 나는 어떻게 보이나요?,연애|*,4,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
33527,그 사람의 눈에 나는 어떻게 보이나요?,연애|*,4,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
33527,그 사람의 눈에 나는 어떻게 보이나요?,연애|*,4,5,400,다시 만날 수 있을까,관심사,2.4,552
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",연애|*,1,1,2141,그 사람의 속마음,관심사,5.4,1227
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",연애|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",연애|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",연애|*,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",연애|*,1,5,400,다시 만날 수 있을까,관심사,2.4,552
33556,(미상:33556),총운|*,752,1,2202,사주로 보는 직업운,직접,3.8,19
33556,(미상:33556),총운|*,752,2,13663,어떤 사람과 사귈 운명일까?,직접,2.6,13
33556,(미상:33556),총운|*,752,3,19192,타고난 결혼운 + 내 운명의 상대,직접,2.4,12
33556,(미상:33556),총운|*,752,4,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,직접,2.4,12
33556,(미상:33556),총운|*,752,5,23878,내 운명 지금 어디 있을까?,직접,2.0,10
33559,(미상:33559),총운|*,1,1,2141,그 사람의 속마음,관심사,2.4,74
33559,(미상:33559),총운|*,1,2,55360,2026년 신년운세 보고서,관심사,2.4,74
33559,(미상:33559),총운|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
33559,(미상:33559),총운|*,1,4,2202,사주로 보는 직업운,관심사,2.0,63
33559,(미상:33559),총운|*,1,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
33592,"나와 끊어진 그사람, 도대체 무슨 마음일까?",연애|속마음,2,1,2141,그 사람의 속마음,관심사,13.8,597
33592,"나와 끊어진 그사람, 도대체 무슨 마음일까?",연애|속마음,2,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
33592,"나와 끊어진 그사람, 도대체 무슨 마음일까?",연애|속마음,2,3,400,다시 만날 수 있을까,관심사,4.2,180
33592,"나와 끊어진 그사람, 도대체 무슨 마음일까?",연애|속마음,2,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
33592,"나와 끊어진 그사람, 도대체 무슨 마음일까?",연애|속마음,2,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
33593,나를 몰래 지켜보는 사람..! 누굴까?,연애|썸짝사랑,1,1,2141,그 사람의 속마음,관심사,17.0,354
33593,나를 몰래 지켜보는 사람..! 누굴까?,연애|썸짝사랑,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
33593,나를 몰래 지켜보는 사람..! 누굴까?,연애|썸짝사랑,1,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
33593,나를 몰래 지켜보는 사람..! 누굴까?,연애|썸짝사랑,1,4,16378,짝사랑 이루어질까?,관심사,2.4,49
33593,나를 몰래 지켜보는 사람..! 누굴까?,연애|썸짝사랑,1,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
33616,(미상:33616),연애|속마음,1,1,2141,그 사람의 속마음,관심사,13.8,597
33616,(미상:33616),연애|속마음,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
33616,(미상:33616),연애|속마음,1,3,400,다시 만날 수 있을까,관심사,4.2,180
33616,(미상:33616),연애|속마음,1,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
33616,(미상:33616),연애|속마음,1,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,연애|*,1,1,2141,그 사람의 속마음,관심사,5.4,1227
33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,연애|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,연애|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,연애|*,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,연애|*,1,5,400,다시 만날 수 있을까,관심사,2.4,552
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,연애|재회|속마음,2,1,400,다시 만날 수 있을까,관심사,10.4,68
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,연애|재회|속마음,2,2,2142,재회확률 높이는 법,관심사,9.9,65
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,연애|재회|속마음,2,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,연애|재회|속마음,2,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,연애|재회|속마음,2,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",연애|재회|속마음,1,1,400,다시 만날 수 있을까,관심사,10.4,68
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",연애|재회|속마음,1,2,2142,재회확률 높이는 법,관심사,9.9,65
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",연애|재회|속마음,1,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",연애|재회|속마음,1,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",연애|재회|속마음,1,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
33640,이직운에 이어질 직장생활은?,학업직업|*,1,1,2202,사주로 보는 직업운,관심사,6.9,178
33640,이직운에 이어질 직장생활은?,학업직업|*,1,2,2425,이달의 합격운,관심사,4.3,109
33640,이직운에 이어질 직장생활은?,학업직업|*,1,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
33640,이직운에 이어질 직장생활은?,학업직업|*,1,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
33640,이직운에 이어질 직장생활은?,학업직업|*,1,5,2165,사주로 보는 재물운,관심사,2.8,73
33646,(미상:33646),연애|새로운만남,1449,1,21964,내 사주에 연애 상대 몇 명 있을까?,직접,7.8,77
33646,(미상:33646),연애|새로운만남,1449,2,23878,내 운명 지금 어디 있을까?,직접,5.7,57
33646,(미상:33646),연애|새로운만남,1449,3,19192,타고난 결혼운 + 내 운명의 상대,직접,3.1,31
33646,(미상:33646),연애|새로운만남,1449,4,13663,어떤 사람과 사귈 운명일까?,직접,3.1,31
33646,(미상:33646),연애|새로운만남,1449,5,2141,그 사람의 속마음,직접,3.0,30
33654,절대로 결혼하면 안 되는 사람은?,결혼|*,10,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
33654,절대로 결혼하면 안 되는 사람은?,결혼|*,10,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
33654,절대로 결혼하면 안 되는 사람은?,결혼|*,10,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
33654,절대로 결혼하면 안 되는 사람은?,결혼|*,10,4,2141,그 사람의 속마음,관심사,2.7,30
33654,절대로 결혼하면 안 되는 사람은?,결혼|*,10,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
33683,"결혼하면 어떨까?: 외모, 성격, 만나는 곳",결혼|*,1,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
33683,"결혼하면 어떨까?: 외모, 성격, 만나는 곳",결혼|*,1,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
33683,"결혼하면 어떨까?: 외모, 성격, 만나는 곳",결혼|*,1,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
33683,"결혼하면 어떨까?: 외모, 성격, 만나는 곳",결혼|*,1,4,2141,그 사람의 속마음,관심사,2.7,30
33683,"결혼하면 어떨까?: 외모, 성격, 만나는 곳",결혼|*,1,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
34052,(미상:34052),연애|새로운만남,1,1,2141,그 사람의 속마음,관심사,4.4,365
34052,(미상:34052),연애|새로운만남,1,2,2505,지금 날 좋아하는 사람은?,관심사,4.4,360
34052,(미상:34052),연애|새로운만남,1,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.8,311
34052,(미상:34052),연애|새로운만남,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,3.6,295
34052,(미상:34052),연애|새로운만남,1,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
34075,"불안한 사랑, 우리 관계의 미래는?",연애|문제해결,85,1,2141,그 사람의 속마음,관심사,14.7,34
34075,"불안한 사랑, 우리 관계의 미래는?",연애|문제해결,85,2,1210,우리 얼마나 오래 갈까?,관심사,7.8,18
34075,"불안한 사랑, 우리 관계의 미래는?",연애|문제해결,85,3,2329,화 풀어주는 법,관심사,3.9,9
34075,"불안한 사랑, 우리 관계의 미래는?",연애|문제해결,85,4,2166,그 사람과 나의 사주 궁합,관심사,2.6,6
34075,"불안한 사랑, 우리 관계의 미래는?",연애|문제해결,85,5,2263,내 애인 바람기,관심사,2.6,6
34121,사주팔자 10월달 뜻밖의 행운의 날,일반운세|*,1,1,2202,사주로 보는 직업운,관심사,3.3,117
34121,사주팔자 10월달 뜻밖의 행운의 날,일반운세|*,1,2,2165,사주로 보는 재물운,관심사,2.9,102
34121,사주팔자 10월달 뜻밖의 행운의 날,일반운세|*,1,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
34121,사주팔자 10월달 뜻밖의 행운의 날,일반운세|*,1,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
34121,사주팔자 10월달 뜻밖의 행운의 날,일반운세|*,1,5,2141,그 사람의 속마음,관심사,1.9,67
34137,사주팔자: 사주로 보는 나의 치명적 매력은?,일반운세|*,4,1,2202,사주로 보는 직업운,관심사,3.3,117
34137,사주팔자: 사주로 보는 나의 치명적 매력은?,일반운세|*,4,2,2165,사주로 보는 재물운,관심사,2.9,102
34137,사주팔자: 사주로 보는 나의 치명적 매력은?,일반운세|*,4,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
34137,사주팔자: 사주로 보는 나의 치명적 매력은?,일반운세|*,4,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
34137,사주팔자: 사주로 보는 나의 치명적 매력은?,일반운세|*,4,5,2141,그 사람의 속마음,관심사,1.9,67
34281,연락 왜 없을까 + 재회하면 어떨까?,연애|재회,1,1,400,다시 만날 수 있을까,관심사,15.0,1753
34281,연락 왜 없을까 + 재회하면 어떨까?,연애|재회,1,2,2142,재회확률 높이는 법,관심사,8.7,1014
34281,연락 왜 없을까 + 재회하면 어떨까?,연애|재회,1,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
34281,연락 왜 없을까 + 재회하면 어떨까?,연애|재회,1,4,2141,그 사람의 속마음,관심사,5.1,596
34281,연락 왜 없을까 + 재회하면 어떨까?,연애|재회,1,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
34310,내 전생은 ? 👸🏻🤴🏻#디오타로,자기탐구|*,1,1,2202,사주로 보는 직업운,관심사,3.9,25
34310,내 전생은 ? 👸🏻🤴🏻#디오타로,자기탐구|*,1,2,2141,그 사람의 속마음,관심사,3.3,21
34310,내 전생은 ? 👸🏻🤴🏻#디오타로,자기탐구|*,1,3,18668,사주로 보는 성격유형,관심사,2.7,17
34310,내 전생은 ? 👸🏻🤴🏻#디오타로,자기탐구|*,1,4,18702,내 사주로 연예인이 된다면?,관심사,2.4,15
34310,내 전생은 ? 👸🏻🤴🏻#디오타로,자기탐구|*,1,5,2273,전생 알아보기,관심사,2.2,14
34315,걱정하는 문제 잘 해결 될까?,기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
34315,걱정하는 문제 잘 해결 될까?,기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
34315,걱정하는 문제 잘 해결 될까?,기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
34315,걱정하는 문제 잘 해결 될까?,기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
34315,걱정하는 문제 잘 해결 될까?,기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
34382,내 미래의 배우자는 어떤 사람일까?,결혼|*,1,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
34382,내 미래의 배우자는 어떤 사람일까?,결혼|*,1,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
34382,내 미래의 배우자는 어떤 사람일까?,결혼|*,1,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
34382,내 미래의 배우자는 어떤 사람일까?,결혼|*,1,4,2141,그 사람의 속마음,관심사,2.7,30
34382,내 미래의 배우자는 어떤 사람일까?,결혼|*,1,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",연애|재회|속마음,1,1,400,다시 만날 수 있을까,관심사,10.4,68
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",연애|재회|속마음,1,2,2142,재회확률 높이는 법,관심사,9.9,65
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",연애|재회|속마음,1,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",연애|재회|속마음,1,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",연애|재회|속마음,1,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
34385,(미상:34385),총운|*,9,1,2141,그 사람의 속마음,관심사,2.4,74
34385,(미상:34385),총운|*,9,2,55360,2026년 신년운세 보고서,관심사,2.4,74
34385,(미상:34385),총운|*,9,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
34385,(미상:34385),총운|*,9,4,2202,사주로 보는 직업운,관심사,2.0,63
34385,(미상:34385),총운|*,9,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
34438,요즘 날 몰래 좋아하고 있는 사람은?!,연애|*,1,1,2141,그 사람의 속마음,관심사,5.4,1227
34438,요즘 날 몰래 좋아하고 있는 사람은?!,연애|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
34438,요즘 날 몰래 좋아하고 있는 사람은?!,연애|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
34438,요즘 날 몰래 좋아하고 있는 사람은?!,연애|*,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
34438,요즘 날 몰래 좋아하고 있는 사람은?!,연애|*,1,5,400,다시 만날 수 있을까,관심사,2.4,552
34472,[10카드] 멀어진 그 사람의 속마음과 재회운,연애|재회|속마음,4,1,400,다시 만날 수 있을까,관심사,10.4,68
34472,[10카드] 멀어진 그 사람의 속마음과 재회운,연애|재회|속마음,4,2,2142,재회확률 높이는 법,관심사,9.9,65
